task_id,suite,task_name,instruction,episode,episode_seed,success,n_steps,max_steps,timeout,distractor_density,n_distractors,n_pick_targets,n_grasp_attempts,n_gripper_close_events,n_close_commands,time_to_first_close,frac_closed,path_length,min_target_dist,final_target_dist,time_to_min_pick_dist,min_place_dist,final_place_dist,min_eef_place_dist,final_eef_place_dist,pick_displacement,eef_z_min,eef_z_max,nearest_at_first_close,correct_object_at_first_close,likely_recovery,success_video_gated,frame_path,fail_frame_path,success_video_path
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,23,1023,1,124,280,0,0.7142857142857143,5,1,0,0,2,,0.0,0.9722,0.0289,0.0465,41,0.0706,0.0706,0.1085,0.114,0.3391,0.0972,0.3218,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,24,1024,1,114,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9891,0.0281,0.0307,43,0.0714,0.0714,0.1011,0.1011,0.345,0.0972,0.3086,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,25,1025,1,121,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0134,0.0294,0.0323,44,0.0804,0.0804,0.11,0.11,0.3472,0.0971,0.3369,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,26,1026,1,128,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0196,0.0289,0.0436,47,0.072,0.072,0.1055,0.1122,0.3459,0.0975,0.312,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,27,1027,1,117,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0178,0.0283,0.0307,49,0.0732,0.0732,0.1018,0.1018,0.3745,0.0972,0.3106,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,28,1028,1,117,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9876,0.0287,0.0314,44,0.0752,0.0752,0.1058,0.1058,0.3342,0.0969,0.3301,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,29,1029,1,118,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0216,0.029,0.0305,47,0.0674,0.0674,0.0972,0.0972,0.3708,0.0974,0.3204,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,30,1030,1,120,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0265,0.0286,0.0304,54,0.0737,0.0737,0.1017,0.1017,0.3606,0.0977,0.3178,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,31,1031,1,114,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9767,0.028,0.0308,45,0.0699,0.0699,0.0995,0.0995,0.3375,0.0973,0.305,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,32,1032,1,116,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0024,0.0276,0.0306,43,0.0737,0.0737,0.103,0.103,0.3576,0.0966,0.3183,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,33,1033,1,121,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9874,0.0286,0.0625,39,0.0602,0.0602,0.1083,0.1183,0.3441,0.0969,0.3273,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,34,1034,1,114,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9853,0.0283,0.0311,45,0.0714,0.0714,0.1016,0.1016,0.3404,0.0973,0.3049,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,35,1035,1,117,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9737,0.0286,0.0311,44,0.0745,0.0745,0.1048,0.1048,0.338,0.0969,0.3213,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,36,1036,1,114,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9845,0.0281,0.0307,44,0.0714,0.0714,0.101,0.101,0.3369,0.0972,0.3095,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,37,1037,1,116,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0045,0.0291,0.0326,49,0.0685,0.0685,0.1001,0.1001,0.36,0.0976,0.303,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,38,1038,1,112,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9911,0.028,0.0297,44,0.0725,0.0725,0.0996,0.0996,0.3843,0.0967,0.2942,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,39,1039,1,116,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9856,0.0281,0.0313,43,0.0758,0.0758,0.1061,0.1061,0.3486,0.0966,0.3191,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,40,1040,1,167,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0531,0.0293,0.0462,44,0.0722,0.0722,0.111,0.1182,0.3329,0.0971,0.3435,,,1,1,,,outputs/custom_eval_recovery/libero_object/videos/successes/libero_object_9_ep40_ok.mp4
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,41,1041,1,123,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0472,0.0283,0.0327,49,0.0668,0.0668,0.0987,0.0987,0.3631,0.0967,0.2965,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,42,1042,1,119,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9997,0.028,0.0313,45,0.0706,0.0706,0.1005,0.1005,0.3562,0.0966,0.3106,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,43,1043,1,129,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.011,0.0294,0.0655,46,0.0617,0.0617,0.1164,0.1216,0.3491,0.0977,0.321,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,44,1044,1,114,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9852,0.0295,0.0312,46,0.0696,0.0696,0.0981,0.0981,0.382,0.097,0.294,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,45,1045,1,113,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9681,0.0279,0.0305,39,0.0707,0.0707,0.101,0.101,0.3746,0.0963,0.3167,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,46,1046,1,110,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9521,0.0291,0.0312,39,0.0691,0.0691,0.0988,0.0988,0.3579,0.0966,0.3098,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,47,1047,1,115,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0101,0.0288,0.0311,47,0.0663,0.0663,0.097,0.097,0.3732,0.0973,0.3127,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,48,1048,1,120,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0144,0.0289,0.0308,48,0.0707,0.0707,0.1006,0.1006,0.3604,0.0974,0.3103,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,49,1049,1,117,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0144,0.0292,0.0304,55,0.0708,0.0708,0.0989,0.0989,0.3647,0.0983,0.3168,,,0,0,,,
